"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","YNGPOP","TOT","PC_POP","A","1996",17.8613382121117,
"BEL","YNGPOP","TOT","PC_POP","A","1997",17.7705361406649,
"BEL","YNGPOP","TOT","PC_POP","A","1998",17.7033899401471,
"BEL","YNGPOP","TOT","PC_POP","A","1999",17.6505187201893,
"BEL","YNGPOP","TOT","PC_POP","A","2000",17.6070384412745,
"BEL","YNGPOP","TOT","PC_POP","A","2001",17.548802219904,
"BEL","YNGPOP","TOT","PC_POP","A","2002",17.4587330441373,
"BEL","YNGPOP","TOT","PC_POP","A","2003",17.3481731628266,
"BEL","YNGPOP","TOT","PC_POP","A","2004",17.2356211172048,
"BEL","YNGPOP","TOT","PC_POP","A","2005",17.1347134836592,
"BEL","YNGPOP","TOT","PC_POP","A","2006",17.0356891894505,
"BEL","YNGPOP","TOT","PC_POP","A","2007",16.93153232902,
"BEL","YNGPOP","TOT","PC_POP","A","2008",16.8783291391129,
"BEL","YNGPOP","TOT","PC_POP","A","2009",16.8902453369602,
"BEL","YNGPOP","TOT","PC_POP","A","2010",16.9277952756845,
"BEL","YNGPOP","TOT","PC_POP","A","2011",16.9637451408163,
"BEL","YNGPOP","TOT","PC_POP","A","2012",16.9776453168251,
"BEL","YNGPOP","TOT","PC_POP","A","2013",16.9850822015539,
"BEL","YNGPOP","TOT","PC_POP","A","2014",16.9894429030702,
"BEL","YNGPOP","TOT","PC_POP","A","2015",16.9787286067486,
"BEL","YNGPOP","TOT","PC_POP","A","2016",16.9642540156917,
"BEL","YNGPOP","TOT","PC_POP","A","2017",16.9528792683742,
"BEL","YNGPOP","TOT","PC_POP","A","2018",16.9279464456398,
"BEL","YNGPOP","TOT","PC_POP","A","2019",16.8764885570374,
"BEL","YNGPOP","TOT","PC_POP","A","2020",16.7914522525454,
"CAN","YNGPOP","TOT","PC_POP","A","1950",29.2845593919966,
"CAN","YNGPOP","TOT","PC_POP","A","1951",29.9411434562603,
"CAN","YNGPOP","TOT","PC_POP","A","1952",30.3909079754859,
"CAN","YNGPOP","TOT","PC_POP","A","1953",30.7680350749169,
"CAN","YNGPOP","TOT","PC_POP","A","1954",31.2133951749458,
"CAN","YNGPOP","TOT","PC_POP","A","1955",31.6801339643356,
"CAN","YNGPOP","TOT","PC_POP","A","1956",32.0690075519345,
"CAN","YNGPOP","TOT","PC_POP","A","1957",32.4240142266722,
"CAN","YNGPOP","TOT","PC_POP","A","1958",32.854827271516,
"CAN","YNGPOP","TOT","PC_POP","A","1959",33.0718562267448,
"CAN","YNGPOP","TOT","PC_POP","A","1960",33.3073899866716,
"CAN","YNGPOP","TOT","PC_POP","A","1961",33.5071259125331,
"CAN","YNGPOP","TOT","PC_POP","A","1962",33.5061744479486,
"CAN","YNGPOP","TOT","PC_POP","A","1963",33.4497220816767,
"CAN","YNGPOP","TOT","PC_POP","A","1964",33.232548640071,
"CAN","YNGPOP","TOT","PC_POP","A","1965",32.9167279499813,
"CAN","YNGPOP","TOT","PC_POP","A","1966",32.6053688122057,
"CAN","YNGPOP","TOT","PC_POP","A","1967",31.9925455652182,
"CAN","YNGPOP","TOT","PC_POP","A","1968",31.3454602178565,
"CAN","YNGPOP","TOT","PC_POP","A","1969",30.6723047710733,
"CAN","YNGPOP","TOT","PC_POP","A","1970",29.9708408209377,
"CAN","YNGPOP","TOT","PC_POP","A","1971",29.2926720077632,
"CAN","YNGPOP","TOT","PC_POP","A","1972",28.5302948273245,
"CAN","YNGPOP","TOT","PC_POP","A","1973",27.7405915948749,
"CAN","YNGPOP","TOT","PC_POP","A","1974",26.9350857149972,
"CAN","YNGPOP","TOT","PC_POP","A","1975",26.1841074783063,
"CAN","YNGPOP","TOT","PC_POP","A","1976",25.4187539616529,
"CAN","YNGPOP","TOT","PC_POP","A","1977",24.7243058971603,
"CAN","YNGPOP","TOT","PC_POP","A","1978",24.0124828054079,
"CAN","YNGPOP","TOT","PC_POP","A","1979",23.3269042669344,
"CAN","YNGPOP","TOT","PC_POP","A","1980",22.7323245987964,
"CAN","YNGPOP","TOT","PC_POP","A","1981",22.291325332903,
"CAN","YNGPOP","TOT","PC_POP","A","1982",21.9992027691906,
"CAN","YNGPOP","TOT","PC_POP","A","1983",21.7732035119931,
"CAN","YNGPOP","TOT","PC_POP","A","1984",21.5508945914237,
"CAN","YNGPOP","TOT","PC_POP","A","1985",21.3007982782834,
"CAN","YNGPOP","TOT","PC_POP","A","1986",21.0173815006875,
"CAN","YNGPOP","TOT","PC_POP","A","1987",20.8921743856611,
"CAN","YNGPOP","TOT","PC_POP","A","1988",20.807911481099,
"CAN","YNGPOP","TOT","PC_POP","A","1989",20.7310569381336,
"CAN","YNGPOP","TOT","PC_POP","A","1990",20.6915006526637,
"CAN","YNGPOP","TOT","PC_POP","A","1991",20.6708035190114,
"CAN","YNGPOP","TOT","PC_POP","A","1992",20.6984891473288,
"CAN","YNGPOP","TOT","PC_POP","A","1993",20.6592461419588,
"CAN","YNGPOP","TOT","PC_POP","A","1994",20.5546300786296,
"CAN","YNGPOP","TOT","PC_POP","A","1995",20.3892041143103,
"CAN","YNGPOP","TOT","PC_POP","A","1996",20.2153155373594,
"CAN","YNGPOP","TOT","PC_POP","A","1997",19.9885654853677,
"CAN","YNGPOP","TOT","PC_POP","A","1998",19.7593527319508,
"CAN","YNGPOP","TOT","PC_POP","A","1999",19.4696829601221,
"CAN","YNGPOP","TOT","PC_POP","A","2000",19.1733779838381,
"CAN","YNGPOP","TOT","PC_POP","A","2001",18.8619338019249,
"CAN","YNGPOP","TOT","PC_POP","A","2002",18.5802848264509,
"CAN","YNGPOP","TOT","PC_POP","A","2003",18.3038739568806,
"CAN","YNGPOP","TOT","PC_POP","A","2004",18.0081216243061,
"CAN","YNGPOP","TOT","PC_POP","A","2005",17.670266237308,
"CAN","YNGPOP","TOT","PC_POP","A","2006",17.3409807088931,
"CAN","YNGPOP","TOT","PC_POP","A","2007",17.0917806167863,
"CAN","YNGPOP","TOT","PC_POP","A","2008",16.8927093169399,
"CAN","YNGPOP","TOT","PC_POP","A","2009",16.7122767489089,
"CAN","YNGPOP","TOT","PC_POP","A","2010",16.5334255318404,
"CAN","YNGPOP","TOT","PC_POP","A","2011",16.3917622383292,
"CAN","YNGPOP","TOT","PC_POP","A","2012",16.3054035893416,
"CAN","YNGPOP","TOT","PC_POP","A","2013",16.2587563179543,
"CAN","YNGPOP","TOT","PC_POP","A","2014",16.2314456449797,
"CAN","YNGPOP","TOT","PC_POP","A","2015",16.2279022201777,
"CAN","YNGPOP","TOT","PC_POP","A","2016",16.2445509126175,
"CAN","YNGPOP","TOT","PC_POP","A","2017",16.1775079391205,
"CAN","YNGPOP","TOT","PC_POP","A","2018",16.0966797461488,
"CAN","YNGPOP","TOT","PC_POP","A","2019",15.977500189927,
"CAN","YNGPOP","TOT","PC_POP","A","2020",15.8889861444888,
"CZE","YNGPOP","TOT","PC_POP","A","1950",24.3266254511703,
"CZE","YNGPOP","TOT","PC_POP","A","1951",24.7916530443292,
"CZE","YNGPOP","TOT","PC_POP","A","1952",25.2811258689278,
"CZE","YNGPOP","TOT","PC_POP","A","1953",25.7034014437624,
"CZE","YNGPOP","TOT","PC_POP","A","1954",26.0497768877998,
"CZE","YNGPOP","TOT","PC_POP","A","1955",26.265408309594,
"CZE","YNGPOP","TOT","PC_POP","A","1956",26.3556922021089,
"CZE","YNGPOP","TOT","PC_POP","A","1957",26.3759179075188,
"CZE","YNGPOP","TOT","PC_POP","A","1958",26.1898868365945,
"CZE","YNGPOP","TOT","PC_POP","A","1959",25.824401464087,
"CZE","YNGPOP","TOT","PC_POP","A","1960",25.4415352338936,
"CZE","YNGPOP","TOT","PC_POP","A","1961",25.122517526045,
"CZE","YNGPOP","TOT","PC_POP","A","1962",24.448045523253,
"CZE","YNGPOP","TOT","PC_POP","A","1963",23.8829647003679,
"CZE","YNGPOP","TOT","PC_POP","A","1964",23.4925132211972,
"CZE","YNGPOP","TOT","PC_POP","A","1965",23.1257987908557,
"CZE","YNGPOP","TOT","PC_POP","A","1966",22.6900503023146,
"CZE","YNGPOP","TOT","PC_POP","A","1967",22.2442702588662,
"CZE","YNGPOP","TOT","PC_POP","A","1968",21.8345854552994,
"CZE","YNGPOP","TOT","PC_POP","A","1969",21.4963783364042,
"CZE","YNGPOP","TOT","PC_POP","A","1970",21.2665641151896,
"CZE","YNGPOP","TOT","PC_POP","A","1971",21.1535977145652,
"CZE","YNGPOP","TOT","PC_POP","A","1972",21.088438131531,
"CZE","YNGPOP","TOT","PC_POP","A","1973",21.2272691851288,
"CZE","YNGPOP","TOT","PC_POP","A","1974",21.6120025281245,
"CZE","YNGPOP","TOT","PC_POP","A","1975",22.0831064980145,
"CZE","YNGPOP","TOT","PC_POP","A","1976",22.5215980695522,
"CZE","YNGPOP","TOT","PC_POP","A","1977",22.8957166097181,
"CZE","YNGPOP","TOT","PC_POP","A","1978",23.156604643164,
"CZE","YNGPOP","TOT","PC_POP","A","1979",23.2883461537229,
"CZE","YNGPOP","TOT","PC_POP","A","1980",23.352014836747,
"CZE","YNGPOP","TOT","PC_POP","A","1981",23.4588004046895,
"CZE","YNGPOP","TOT","PC_POP","A","1982",23.4854335055114,
"CZE","YNGPOP","TOT","PC_POP","A","1983",23.5009744911833,
"CZE","YNGPOP","TOT","PC_POP","A","1984",23.4721016378618,
"CZE","YNGPOP","TOT","PC_POP","A","1985",23.3842926523657,
"CZE","YNGPOP","TOT","PC_POP","A","1986",23.2319804671563,
"CZE","YNGPOP","TOT","PC_POP","A","1987",22.9797482498995,
"CZE","YNGPOP","TOT","PC_POP","A","1988",22.5904200501354,
"CZE","YNGPOP","TOT","PC_POP","A","1989",22.0494917275262,
"CZE","YNGPOP","TOT","PC_POP","A","1990",21.45445123587,
"CZE","YNGPOP","TOT","PC_POP","A","1991",20.8356121568208,
"CZE","YNGPOP","TOT","PC_POP","A","1992",20.2755973241213,
"CZE","YNGPOP","TOT","PC_POP","A","1993",19.717002108395,
"CZE","YNGPOP","TOT","PC_POP","A","1994",19.1463910879106,
"CZE","YNGPOP","TOT","PC_POP","A","1995",18.595777909445,
"CZE","YNGPOP","TOT","PC_POP","A","1996",18.104450715356,
"CZE","YNGPOP","TOT","PC_POP","A","1997",17.6468087691711,
"CZE","YNGPOP","TOT","PC_POP","A","1998",17.2212609627853,
"CZE","YNGPOP","TOT","PC_POP","A","1999",16.8113810423325,
"CZE","YNGPOP","TOT","PC_POP","A","2000",16.4068873963824,
"CZE","YNGPOP","TOT","PC_POP","A","2001",16.0684873679993,
"CZE","YNGPOP","TOT","PC_POP","A","2002",15.7338747040176,
"CZE","YNGPOP","TOT","PC_POP","A","2003",15.4019089655194,
"CZE","YNGPOP","TOT","PC_POP","A","2004",15.0811072053742,
"CZE","YNGPOP","TOT","PC_POP","A","2005",14.793818542964,
"CZE","YNGPOP","TOT","PC_POP","A","2006",14.514944802811,
"CZE","YNGPOP","TOT","PC_POP","A","2007",14.3035017329302,
"CZE","YNGPOP","TOT","PC_POP","A","2008",14.186631781648,
"CZE","YNGPOP","TOT","PC_POP","A","2009",14.1831209517197,
"CZE","YNGPOP","TOT","PC_POP","A","2010",14.3202398878718,
"CZE","YNGPOP","TOT","PC_POP","A","2011",14.593758859951,
"CZE","YNGPOP","TOT","PC_POP","A","2012",14.7557407801063,
"CZE","YNGPOP","TOT","PC_POP","A","2013",14.9241740741047,
"CZE","YNGPOP","TOT","PC_POP","A","2014",15.0997412488219,
"CZE","YNGPOP","TOT","PC_POP","A","2015",15.2917752938411,
"CZE","YNGPOP","TOT","PC_POP","A","2016",15.4784480947223,
"CZE","YNGPOP","TOT","PC_POP","A","2017",15.6632317631592,
"CZE","YNGPOP","TOT","PC_POP","A","2018",15.8251454157229,
"CZE","YNGPOP","TOT","PC_POP","A","2019",15.9468866068741,
"CZE","YNGPOP","TOT","PC_POP","A","2020",16.0282164136875,
"DNK","YNGPOP","TOT","PC_POP","A","1950",26.2938599984819,
"DNK","YNGPOP","TOT","PC_POP","A","1951",26.407597847258,
"DNK","YNGPOP","TOT","PC_POP","A","1952",26.4678679378767,
"DNK","YNGPOP","TOT","PC_POP","A","1953",26.5130700053716,
"DNK","YNGPOP","TOT","PC_POP","A","1954",26.5427851465628,
"DNK","YNGPOP","TOT","PC_POP","A","1955",26.5486011958533,
"DNK","YNGPOP","TOT","PC_POP","A","1956",26.532919200981,
"DNK","YNGPOP","TOT","PC_POP","A","1957",26.3981971865116,
"DNK","YNGPOP","TOT","PC_POP","A","1958",26.1058697111145,
"DNK","YNGPOP","TOT","PC_POP","A","1959",25.7019649743001,
"DNK","YNGPOP","TOT","PC_POP","A","1960",25.206486239091,
"DNK","YNGPOP","TOT","PC_POP","A","1961",24.6939191489454,
"DNK","YNGPOP","TOT","PC_POP","A","1962",24.2453686560738,
"DNK","YNGPOP","TOT","PC_POP","A","1963",23.95334723313,
"DNK","YNGPOP","TOT","PC_POP","A","1964",23.8241925052424,
"DNK","YNGPOP","TOT","PC_POP","A","1965",23.7860765608653,
"DNK","YNGPOP","TOT","PC_POP","A","1966",23.8212891575633,
"DNK","YNGPOP","TOT","PC_POP","A","1967",23.8328992393118,
"DNK","YNGPOP","TOT","PC_POP","A","1968",23.7155333154226,
"DNK","YNGPOP","TOT","PC_POP","A","1969",23.5279218947394,
"DNK","YNGPOP","TOT","PC_POP","A","1970",23.2926495734819,
"DNK","YNGPOP","TOT","PC_POP","A","1971",23.1117646418809,
"DNK","YNGPOP","TOT","PC_POP","A","1972",23.0113775233412,
"DNK","YNGPOP","TOT","PC_POP","A","1973",22.8805570523443,
"DNK","YNGPOP","TOT","PC_POP","A","1974",22.7351882881844,
"DNK","YNGPOP","TOT","PC_POP","A","1975",22.5981064305706,
"DNK","YNGPOP","TOT","PC_POP","A","1976",22.4116167714486,
"DNK","YNGPOP","TOT","PC_POP","A","1977",22.1326855880607,
"DNK","YNGPOP","TOT","PC_POP","A","1978",21.7692596441239,
"DNK","YNGPOP","TOT","PC_POP","A","1979",21.3398329659815,
"DNK","YNGPOP","TOT","PC_POP","A","1980",20.8500365116171,
"DNK","YNGPOP","TOT","PC_POP","A","1981",20.2592680528556,
