"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","GGDEBT","TOT","PC_GDP","A","2007",45.67905,
"CHE","GGDEBT","TOT","PC_GDP","A","2008",45.57206,
"CHE","GGDEBT","TOT","PC_GDP","A","2009",44.01712,
"CHE","GGDEBT","TOT","PC_GDP","A","2010",42.63074,
"CHE","GGDEBT","TOT","PC_GDP","A","2011",42.85775,
"CHE","GGDEBT","TOT","PC_GDP","A","2012",43.37218,
"CHE","GGDEBT","TOT","PC_GDP","A","2013",42.59903,
"CHE","GGDEBT","TOT","PC_GDP","A","2014",42.46764,
"CHE","GGDEBT","TOT","PC_GDP","A","2015",42.37722,
"CHE","GGDEBT","TOT","PC_GDP","A","2016",41.18677,
"CHE","GGDEBT","TOT","PC_GDP","A","2017",41.89757,
"CHE","GGDEBT","TOT","PC_GDP","A","2018",39.75675,
"CHE","GGDEBT","TOT","PC_GDP","A","2019",40.98116,
"CHE","GGDEBT","TOT","PC_GDP","A","2020",43.79662,
"TUR","GGDEBT","TOT","PC_GDP","A","2010",48.90123,
"TUR","GGDEBT","TOT","PC_GDP","A","2011",43.60278,
"TUR","GGDEBT","TOT","PC_GDP","A","2012",40.94091,
"TUR","GGDEBT","TOT","PC_GDP","A","2013",34.28374,
"TUR","GGDEBT","TOT","PC_GDP","A","2014",33.23423,
"TUR","GGDEBT","TOT","PC_GDP","A","2015",32.59971,
"TUR","GGDEBT","TOT","PC_GDP","A","2016",34.35389,
"TUR","GGDEBT","TOT","PC_GDP","A","2017",32.27594,
"TUR","GGDEBT","TOT","PC_GDP","A","2018",32.27837,
"TUR","GGDEBT","TOT","PC_GDP","A","2019",35.18266,
"TUR","GGDEBT","TOT","PC_GDP","A","2020",42.98997,
"GBR","GGDEBT","TOT","PC_GDP","A","1995",53.34787,
"GBR","GGDEBT","TOT","PC_GDP","A","1996",52.38968,
"GBR","GGDEBT","TOT","PC_GDP","A","1997",52.07147,
"GBR","GGDEBT","TOT","PC_GDP","A","1998",53.0891,
"GBR","GGDEBT","TOT","PC_GDP","A","1999",47.81232,
"GBR","GGDEBT","TOT","PC_GDP","A","2000",49.31953,
"GBR","GGDEBT","TOT","PC_GDP","A","2001",46.67927,
"GBR","GGDEBT","TOT","PC_GDP","A","2002",49.48914,
"GBR","GGDEBT","TOT","PC_GDP","A","2003",48.55965,
"GBR","GGDEBT","TOT","PC_GDP","A","2004",51.82043,
"GBR","GGDEBT","TOT","PC_GDP","A","2005",52.11374,
"GBR","GGDEBT","TOT","PC_GDP","A","2006",51.15377,
"GBR","GGDEBT","TOT","PC_GDP","A","2007",52.86524,
"GBR","GGDEBT","TOT","PC_GDP","A","2008",65.33158,
"GBR","GGDEBT","TOT","PC_GDP","A","2009",78.35915,
"GBR","GGDEBT","TOT","PC_GDP","A","2010",89.12036,
"GBR","GGDEBT","TOT","PC_GDP","A","2011",102.7466,
"GBR","GGDEBT","TOT","PC_GDP","A","2012",106.8435,
"GBR","GGDEBT","TOT","PC_GDP","A","2013",102.6056,
"GBR","GGDEBT","TOT","PC_GDP","A","2014",112.4167,
"GBR","GGDEBT","TOT","PC_GDP","A","2015",111.7456,
"GBR","GGDEBT","TOT","PC_GDP","A","2016",118.4909,
"GBR","GGDEBT","TOT","PC_GDP","A","2017",119.1195,
"GBR","GGDEBT","TOT","PC_GDP","A","2018",115.6084,
"GBR","GGDEBT","TOT","PC_GDP","A","2019",118.4764,
"GBR","GGDEBT","TOT","PC_GDP","A","2020",148.9505,
"USA","GGDEBT","TOT","PC_GDP","A","1995",93.71502,
"USA","GGDEBT","TOT","PC_GDP","A","1996",91.18478,
"USA","GGDEBT","TOT","PC_GDP","A","1997",86.10175,
"USA","GGDEBT","TOT","PC_GDP","A","1998",81.56144,
"USA","GGDEBT","TOT","PC_GDP","A","1999",76.15707,
"USA","GGDEBT","TOT","PC_GDP","A","2000",72.13879,
"USA","GGDEBT","TOT","PC_GDP","A","2001",74.78939,
"USA","GGDEBT","TOT","PC_GDP","A","2002",80.4574,
"USA","GGDEBT","TOT","PC_GDP","A","2003",81.89079,
"USA","GGDEBT","TOT","PC_GDP","A","2004",88.87714,
"USA","GGDEBT","TOT","PC_GDP","A","2005",88.60432,
"USA","GGDEBT","TOT","PC_GDP","A","2006",85.96684,
"USA","GGDEBT","TOT","PC_GDP","A","2007",86.2915,
"USA","GGDEBT","TOT","PC_GDP","A","2008",102.0509,
"USA","GGDEBT","TOT","PC_GDP","A","2009",115.5001,
"USA","GGDEBT","TOT","PC_GDP","A","2010",125.389,
"USA","GGDEBT","TOT","PC_GDP","A","2011",130.5519,
"USA","GGDEBT","TOT","PC_GDP","A","2012",132.3295,
"USA","GGDEBT","TOT","PC_GDP","A","2013",135.8717,
"USA","GGDEBT","TOT","PC_GDP","A","2014",135.5388,
"USA","GGDEBT","TOT","PC_GDP","A","2015",136.9588,
"USA","GGDEBT","TOT","PC_GDP","A","2016",138.8096,
"USA","GGDEBT","TOT","PC_GDP","A","2017",135.5161,
"USA","GGDEBT","TOT","PC_GDP","A","2018",137.451,
"USA","GGDEBT","TOT","PC_GDP","A","2019",136.0068,
"USA","GGDEBT","TOT","PC_GDP","A","2020",161.504,
"CHL","GGDEBT","TOT","PC_GDP","A","2003",23.74271,
"CHL","GGDEBT","TOT","PC_GDP","A","2004",20.68664,
"CHL","GGDEBT","TOT","PC_GDP","A","2005",16.3467,
"CHL","GGDEBT","TOT","PC_GDP","A","2006",13.3304,
"CHL","GGDEBT","TOT","PC_GDP","A","2007",11.32408,
"CHL","GGDEBT","TOT","PC_GDP","A","2008",12.44426,
"CHL","GGDEBT","TOT","PC_GDP","A","2009",13.31179,
"CHL","GGDEBT","TOT","PC_GDP","A","2010",15.30875,
"CHL","GGDEBT","TOT","PC_GDP","A","2011",17.97313,
"CHL","GGDEBT","TOT","PC_GDP","A","2012",18.45457,
"CHL","GGDEBT","TOT","PC_GDP","A","2013",18.90998,
"CHL","GGDEBT","TOT","PC_GDP","A","2014",22.43379,
"CHL","GGDEBT","TOT","PC_GDP","A","2015",24.36098,
"CHL","GGDEBT","TOT","PC_GDP","A","2016",28.09989,
"CHL","GGDEBT","TOT","PC_GDP","A","2017",29.06645,
"CHL","GGDEBT","TOT","PC_GDP","A","2018",31.81245,
"CHL","GGDEBT","TOT","PC_GDP","A","2019",37.77597,
"CHL","GGDEBT","TOT","PC_GDP","A","2020",43.82093,
"EST","GGDEBT","TOT","PC_GDP","A","1995",12.89821,
"EST","GGDEBT","TOT","PC_GDP","A","1996",12.11695,
"EST","GGDEBT","TOT","PC_GDP","A","1997",11.05401,
"EST","GGDEBT","TOT","PC_GDP","A","1998",9.932494,
"EST","GGDEBT","TOT","PC_GDP","A","1999",10.75109,
"EST","GGDEBT","TOT","PC_GDP","A","2000",6.797215,
"EST","GGDEBT","TOT","PC_GDP","A","2001",6.65372,
"EST","GGDEBT","TOT","PC_GDP","A","2002",7.538434,
"EST","GGDEBT","TOT","PC_GDP","A","2003",8.355037,
"EST","GGDEBT","TOT","PC_GDP","A","2004",8.347772,
"EST","GGDEBT","TOT","PC_GDP","A","2005",8.245418,
"EST","GGDEBT","TOT","PC_GDP","A","2006",8.109703,
"EST","GGDEBT","TOT","PC_GDP","A","2007",7.194537,
"EST","GGDEBT","TOT","PC_GDP","A","2008",8.471504,
"EST","GGDEBT","TOT","PC_GDP","A","2009",12.75133,
"EST","GGDEBT","TOT","PC_GDP","A","2010",11.91295,
"EST","GGDEBT","TOT","PC_GDP","A","2011",9.47638,
"EST","GGDEBT","TOT","PC_GDP","A","2012",13.11515,
"EST","GGDEBT","TOT","PC_GDP","A","2013",13.5896,
"EST","GGDEBT","TOT","PC_GDP","A","2014",13.81369,
"EST","GGDEBT","TOT","PC_GDP","A","2015",12.72626,
"EST","GGDEBT","TOT","PC_GDP","A","2016",13.69603,
"EST","GGDEBT","TOT","PC_GDP","A","2017",13.14404,
"EST","GGDEBT","TOT","PC_GDP","A","2018",13.03409,
"EST","GGDEBT","TOT","PC_GDP","A","2019",13.6058,
"EST","GGDEBT","TOT","PC_GDP","A","2020",24.82139,
"ISR","GGDEBT","TOT","PC_GDP","A","2001",91.10816,
"ISR","GGDEBT","TOT","PC_GDP","A","2002",94.77459,
"ISR","GGDEBT","TOT","PC_GDP","A","2003",99.90399,
"ISR","GGDEBT","TOT","PC_GDP","A","2004",97.79697,
"ISR","GGDEBT","TOT","PC_GDP","A","2005",95.19723,
"ISR","GGDEBT","TOT","PC_GDP","A","2006",84.96254,
"ISR","GGDEBT","TOT","PC_GDP","A","2007",79.7104,
"ISR","GGDEBT","TOT","PC_GDP","A","2008",80.09089,
"ISR","GGDEBT","TOT","PC_GDP","A","2009",83.35714,
"ISR","GGDEBT","TOT","PC_GDP","A","2010",79.31666,
"ISR","GGDEBT","TOT","PC_GDP","A","2011",77.3633,
"ISR","GGDEBT","TOT","PC_GDP","A","2012",78.43604,
"ISR","GGDEBT","TOT","PC_GDP","A","2013",76.11752,
"ISR","GGDEBT","TOT","PC_GDP","A","2014",76.88385,
"ISR","GGDEBT","TOT","PC_GDP","A","2015",76.62608,
"ISR","GGDEBT","TOT","PC_GDP","A","2016",75.6786,
"ISR","GGDEBT","TOT","PC_GDP","A","2017",72.2389,
"ISR","GGDEBT","TOT","PC_GDP","A","2018",70.88639,
"ISR","GGDEBT","TOT","PC_GDP","A","2019",73.15871,
"SVN","GGDEBT","TOT","PC_GDP","A","1995",32.90467,
"SVN","GGDEBT","TOT","PC_GDP","A","1996",34.55093,
"SVN","GGDEBT","TOT","PC_GDP","A","1997",33.44769,
"SVN","GGDEBT","TOT","PC_GDP","A","1998",31.72924,
"SVN","GGDEBT","TOT","PC_GDP","A","1999",32.18282,
"SVN","GGDEBT","TOT","PC_GDP","A","2000",34.31262,
"SVN","GGDEBT","TOT","PC_GDP","A","2001",35.15276,
"SVN","GGDEBT","TOT","PC_GDP","A","2002",36.15499,
"SVN","GGDEBT","TOT","PC_GDP","A","2003",34.92329,
"SVN","GGDEBT","TOT","PC_GDP","A","2004",35.18146,
"SVN","GGDEBT","TOT","PC_GDP","A","2005",34.48221,
"SVN","GGDEBT","TOT","PC_GDP","A","2006",33.06923,
"SVN","GGDEBT","TOT","PC_GDP","A","2007",30.34488,
"SVN","GGDEBT","TOT","PC_GDP","A","2008",29.8953,
"SVN","GGDEBT","TOT","PC_GDP","A","2009",43.78715,
"SVN","GGDEBT","TOT","PC_GDP","A","2010",47.86614,
"SVN","GGDEBT","TOT","PC_GDP","A","2011",51.32956,
"SVN","GGDEBT","TOT","PC_GDP","A","2012",61.51445,
"SVN","GGDEBT","TOT","PC_GDP","A","2013",78.50644,
"SVN","GGDEBT","TOT","PC_GDP","A","2014",99.25522,
"SVN","GGDEBT","TOT","PC_GDP","A","2015",102.3766,
"SVN","GGDEBT","TOT","PC_GDP","A","2016",97.20789,
"SVN","GGDEBT","TOT","PC_GDP","A","2017",89.43223,
"SVN","GGDEBT","TOT","PC_GDP","A","2018",83.44844,
"SVN","GGDEBT","TOT","PC_GDP","A","2019",81.34025,
"SVN","GGDEBT","TOT","PC_GDP","A","2020",100.2493,
"ISL","GGDEBT","TOT","PC_GDP","A","2003",65.33788,
"ISL","GGDEBT","TOT","PC_GDP","A","2004",59.08294,
"ISL","GGDEBT","TOT","PC_GDP","A","2005",49.37447,
"ISL","GGDEBT","TOT","PC_GDP","A","2006",53.57243,
"ISL","GGDEBT","TOT","PC_GDP","A","2007",49.02363,
"ISL","GGDEBT","TOT","PC_GDP","A","2008",92.83931,
"ISL","GGDEBT","TOT","PC_GDP","A","2009",106.8859,
"ISL","GGDEBT","TOT","PC_GDP","A","2010",110.3226,
"ISL","GGDEBT","TOT","PC_GDP","A","2011",117.6031,
"ISL","GGDEBT","TOT","PC_GDP","A","2012",115.6603,
"ISL","GGDEBT","TOT","PC_GDP","A","2013",106.9493,
"LVA","GGDEBT","TOT","PC_GDP","A","1995",15.19953,
"LVA","GGDEBT","TOT","PC_GDP","A","1996",14.99294,
"LVA","GGDEBT","TOT","PC_GDP","A","1997",13.69537,
"LVA","GGDEBT","TOT","PC_GDP","A","1998",11.15609,
"LVA","GGDEBT","TOT","PC_GDP","A","1999",14.635,
"LVA","GGDEBT","TOT","PC_GDP","A","2000",14.45733,
"LVA","GGDEBT","TOT","PC_GDP","A","2001",15.84802,
"LVA","GGDEBT","TOT","PC_GDP","A","2002",15.86893,
"LVA","GGDEBT","TOT","PC_GDP","A","2003",16.99786,
"LVA","GGDEBT","TOT","PC_GDP","A","2004",18.09543,
"LVA","GGDEBT","TOT","PC_GDP","A","2005",15.04141,
"LVA","GGDEBT","TOT","PC_GDP","A","2006",15.08723,
"LVA","GGDEBT","TOT","PC_GDP","A","2007",13.47349,
"LVA","GGDEBT","TOT","PC_GDP","A","2008",23.80146,
"LVA","GGDEBT","TOT","PC_GDP","A","2009",42.19472,
"LVA","GGDEBT","TOT","PC_GDP","A","2010",53.9806,
"LVA","GGDEBT","TOT","PC_GDP","A","2011",51.44749,
"LVA","GGDEBT","TOT","PC_GDP","A","2012",49.15059,
"LVA","GGDEBT","TOT","PC_GDP","A","2013",46.23058,
"LVA","GGDEBT","TOT","PC_GDP","A","2014",51.23635,
"LVA","GGDEBT","TOT","PC_GDP","A","2015",46.58937,
"LVA","GGDEBT","TOT","PC_GDP","A","2016",50.29694,
"LVA","GGDEBT","TOT","PC_GDP","A","2017",47.60893,
"LVA","GGDEBT","TOT","PC_GDP","A","2018",46.29624,
"LVA","GGDEBT","TOT","PC_GDP","A","2019",47.51165,
"LVA","GGDEBT","TOT","PC_GDP","A","2020",55.28791,
"COL","GGDEBT","TOT","PC_GDP","A","2015",68.5365,
"COL","GGDEBT","TOT","PC_GDP","A","2016",73.09144,
"COL","GGDEBT","TOT","PC_GDP","A","2017",75.18874,
"COL","GGDEBT","TOT","PC_GDP","A","2018",88.96687,
"COL","GGDEBT","TOT","PC_GDP","A","2019",82.77155,
"LTU","GGDEBT","TOT","PC_GDP","A","1995",13.16117,
"LTU","GGDEBT","TOT","PC_GDP","A","1996",15.91078,
"LTU","GGDEBT","TOT","PC_GDP","A","1997",29.14343,
"LTU","GGDEBT","TOT","PC_GDP","A","1998",28.59608,
"LTU","GGDEBT","TOT","PC_GDP","A","1999",32.50804,
"LTU","GGDEBT","TOT","PC_GDP","A","2000",34.47864,
"LTU","GGDEBT","TOT","PC_GDP","A","2001",33.54134,
"LTU","GGDEBT","TOT","PC_GDP","A","2002",32.02078,
"LTU","GGDEBT","TOT","PC_GDP","A","2003",28.59028,
"LTU","GGDEBT","TOT","PC_GDP","A","2004",27.29396,
"LTU","GGDEBT","TOT","PC_GDP","A","2005",24.92345,
"LTU","GGDEBT","TOT","PC_GDP","A","2006",21.97566,
"LTU","GGDEBT","TOT","PC_GDP","A","2007",19.40425,
"LTU","GGDEBT","TOT","PC_GDP","A","2008",17.13637,
"LTU","GGDEBT","TOT","PC_GDP","A","2009",34.18004,
"LTU","GGDEBT","TOT","PC_GDP","A","2010",45.47084,
"LTU","GGDEBT","TOT","PC_GDP","A","2011",45.70202,
"LTU","GGDEBT","TOT","PC_GDP","A","2012",51.23444,
"LTU","GGDEBT","TOT","PC_GDP","A","2013",47.98796,
"LTU","GGDEBT","TOT","PC_GDP","A","2014",52.63488,
"LTU","GGDEBT","TOT","PC_GDP","A","2015",53.41456,
"LTU","GGDEBT","TOT","PC_GDP","A","2016",50.93634,
"LTU","GGDEBT","TOT","PC_GDP","A","2017",47.07026,
"LTU","GGDEBT","TOT","PC_GDP","A","2018",40.82228,
"LTU","GGDEBT","TOT","PC_GDP","A","2019",44.54394,
"LTU","GGDEBT","TOT","PC_GDP","A","2020",55.4529,
"NZL","GGDEBT","TOT","PC_GDP","A","2007",33.5,
"NZL","GGDEBT","TOT","PC_GDP","A","2008",35.59,
"NZL","GGDEBT","TOT","PC_GDP","A","2009",39.13,
"NZL","GGDEBT","TOT","PC_GDP","A","2010",43.28,
"NZL","GGDEBT","TOT","PC_GDP","A","2011",54.98,
"NZL","GGDEBT","TOT","PC_GDP","A","2012",60.25,
"NZL","GGDEBT","TOT","PC_GDP","A","2013",62.14,
"NZL","GGDEBT","TOT","PC_GDP","A","2014",55.57,
"NZL","GGDEBT","TOT","PC_GDP","A","2015",53.91,
"NZL","GGDEBT","TOT","PC_GDP","A","2016",54.44,
"NZL","GGDEBT","TOT","PC_GDP","A","2017",52.96,
"NZL","GGDEBT","TOT","PC_GDP","A","2018",53.05,
"NZL","GGDEBT","TOT","PC_GDP","A","2019",55.33,
"BRA","GGDEBT","TOT","PC_GDP","A","2009",86.95,
"BRA","GGDEBT","TOT","PC_GDP","A","2010",85,
"BRA","GGDEBT","TOT","PC_GDP","A","2011",81.68,
"BRA","GGDEBT","TOT","PC_GDP","A","2012",85.96,
"BRA","GGDEBT","TOT","PC_GDP","A","2013",76.42,
"BRA","GGDEBT","TOT","PC_GDP","A","2014",78.6,
"BRA","GGDEBT","TOT","PC_GDP","A","2015",85.99,
"BRA","GGDEBT","TOT","PC_GDP","A","2016",98.44,
"BRA","GGDEBT","TOT","PC_GDP","A","2017",104.21,
"CHN","GGDEBT","TOT","PC_GDP","A","2007",29.16,
"CHN","GGDEBT","TOT","PC_GDP","A","2008",27.16,
"CHN","GGDEBT","TOT","PC_GDP","A","2009",34.57,
"CHN","GGDEBT","TOT","PC_GDP","A","2010",33.92,
"CHN","GGDEBT","TOT","PC_GDP","A","2011",33.77,
"CHN","GGDEBT","TOT","PC_GDP","A","2012",34.39,
"CHN","GGDEBT","TOT","PC_GDP","A","2013",37.03,
"CHN","GGDEBT","TOT","PC_GDP","A","2014",39.97,
"CHN","GGDEBT","TOT","PC_GDP","A","2015",41.49,
"CHN","GGDEBT","TOT","PC_GDP","A","2016",48.24,
"CHN","GGDEBT","TOT","PC_GDP","A","2017",51.73,
"CHN","GGDEBT","TOT","PC_GDP","A","2018",53.85,
"CHN","GGDEBT","TOT","PC_GDP","A","2019",57.05,
"CRI","GGDEBT","TOT","PC_GDP","A","2007",26.98,
"CRI","GGDEBT","TOT","PC_GDP","A","2008",24.01,
"CRI","GGDEBT","TOT","PC_GDP","A","2009",26.03,
"CRI","GGDEBT","TOT","PC_GDP","A","2010",28.09,
"CRI","GGDEBT","TOT","PC_GDP","A","2011",29.51,
"CRI","GGDEBT","TOT","PC_GDP","A","2012",33.74,
"CRI","GGDEBT","TOT","PC_GDP","A","2013",35.08,
"CRI","GGDEBT","TOT","PC_GDP","A","2014",37.44,
"CRI","GGDEBT","TOT","PC_GDP","A","2015",39.79,
"CRI","GGDEBT","TOT","PC_GDP","A","2016",44.05,
"CRI","GGDEBT","TOT","PC_GDP","A","2017",47.06,
"CRI","GGDEBT","TOT","PC_GDP","A","2018",51.91,
"CRI","GGDEBT","TOT","PC_GDP","A","2019",56.84,
"IND","GGDEBT","TOT","PC_GDP","A","2007",74.03,
"IND","GGDEBT","TOT","PC_GDP","A","2008",72.74,
"IND","GGDEBT","TOT","PC_GDP","A","2009",71.09,
"IND","GGDEBT","TOT","PC_GDP","A","2010",66.04,
"IND","GGDEBT","TOT","PC_GDP","A","2011",68.29,
"IND","GGDEBT","TOT","PC_GDP","A","2012",67.66,
"IND","GGDEBT","TOT","PC_GDP","A","2013",67.38,
"IND","GGDEBT","TOT","PC_GDP","A","2014",66.83,
"IND","GGDEBT","TOT","PC_GDP","A","2015",68.78,
"IND","GGDEBT","TOT","PC_GDP","A","2016",68.71,
"IND","GGDEBT","TOT","PC_GDP","A","2017",69.46,
"IND","GGDEBT","TOT","PC_GDP","A","2018",70.24,
"IND","GGDEBT","TOT","PC_GDP","A","2019",73.89,
"IND","GGDEBT","TOT","PC_GDP","A","2020",89.56,
"IDN","GGDEBT","TOT","PC_GDP","A","2007",32.33,
"IDN","GGDEBT","TOT","PC_GDP","A","2008",30.25,
"IDN","GGDEBT","TOT","PC_GDP","A","2009",26.48,
"IDN","GGDEBT","TOT","PC_GDP","A","2010",24.53,
"IDN","GGDEBT","TOT","PC_GDP","A","2011",23.11,
"IDN","GGDEBT","TOT","PC_GDP","A","2012",22.96,
"IDN","GGDEBT","TOT","PC_GDP","A","2013",24.85,
"IDN","GGDEBT","TOT","PC_GDP","A","2014",24.68,
"IDN","GGDEBT","TOT","PC_GDP","A","2015",27.01,
"IDN","GGDEBT","TOT","PC_GDP","A","2016",27.96,
"IDN","GGDEBT","TOT","PC_GDP","A","2017",29.4,
"IDN","GGDEBT","TOT","PC_GDP","A","2018",30.42,
"IDN","GGDEBT","TOT","PC_GDP","A","2019",30.56,
"IDN","GGDEBT","TOT","PC_GDP","A","2020",36.62,
"ROU","GGDEBT","TOT","PC_GDP","A","2007",16.69,
"ROU","GGDEBT","TOT","PC_GDP","A","2008",17.81,
"ROU","GGDEBT","TOT","PC_GDP","A","2009",28.98,
"ROU","GGDEBT","TOT","PC_GDP","A","2010",36.19,
"ROU","GGDEBT","TOT","PC_GDP","A","2011",41.9,
"ROU","GGDEBT","TOT","PC_GDP","A","2012",46.93,
"ROU","GGDEBT","TOT","PC_GDP","A","2013",47.54,
"ROU","GGDEBT","TOT","PC_GDP","A","2014",49.31,
"ROU","GGDEBT","TOT","PC_GDP","A","2015",47.39,
"ROU","GGDEBT","TOT","PC_GDP","A","2016",48.28,
"ROU","GGDEBT","TOT","PC_GDP","A","2017",45.05,
"ROU","GGDEBT","TOT","PC_GDP","A","2018",43.61,
"ROU","GGDEBT","TOT","PC_GDP","A","2019",44.36,
"ROU","GGDEBT","TOT","PC_GDP","A","2020",59.25,
"RUS","GGDEBT","TOT","PC_GDP","A","2011",11.08,
"RUS","GGDEBT","TOT","PC_GDP","A","2012",10.91,
"RUS","GGDEBT","TOT","PC_GDP","A","2013",12.03,
"RUS","GGDEBT","TOT","PC_GDP","A","2014",14.49,
"RUS","GGDEBT","TOT","PC_GDP","A","2015",17.95,
"RUS","GGDEBT","TOT","PC_GDP","A","2016",18.56,
"RUS","GGDEBT","TOT","PC_GDP","A","2017",21.55,
"RUS","GGDEBT","TOT","PC_GDP","A","2018",20.81,
"RUS","GGDEBT","TOT","PC_GDP","A","2019",21.67,
"ZAF","GGDEBT","TOT","PC_GDP","A","2007",27.06,
"ZAF","GGDEBT","TOT","PC_GDP","A","2008",26.51,
"ZAF","GGDEBT","TOT","PC_GDP","A","2009",30.08,
"ZAF","GGDEBT","TOT","PC_GDP","A","2010",34.68,
"ZAF","GGDEBT","TOT","PC_GDP","A","2011",38.23,
"ZAF","GGDEBT","TOT","PC_GDP","A","2012",41,
"ZAF","GGDEBT","TOT","PC_GDP","A","2013",44.1,
"ZAF","GGDEBT","TOT","PC_GDP","A","2014",46.99,
"ZAF","GGDEBT","TOT","PC_GDP","A","2015",49.34,
"ZAF","GGDEBT","TOT","PC_GDP","A","2016",51.47,
"ZAF","GGDEBT","TOT","PC_GDP","A","2017",53.02,
"ZAF","GGDEBT","TOT","PC_GDP","A","2018",56.71,
"ZAF","GGDEBT","TOT","PC_GDP","A","2019",62.15,
"ZAF","GGDEBT","TOT","PC_GDP","A","2020",77.06,
"OAVG","GGDEBT","TOT","PC_GDP","A","2007",52.02,
"OAVG","GGDEBT","TOT","PC_GDP","A","2008",57.17,
"OAVG","GGDEBT","TOT","PC_GDP","A","2009",66.19,
"OAVG","GGDEBT","TOT","PC_GDP","A","2010",70.03,
"OAVG","GGDEBT","TOT","PC_GDP","A","2011",72.96,
"OAVG","GGDEBT","TOT","PC_GDP","A","2012",80.36,
"OAVG","GGDEBT","TOT","PC_GDP","A","2013",81.45,
"OAVG","GGDEBT","TOT","PC_GDP","A","2014",85.24,
"OAVG","GGDEBT","TOT","PC_GDP","A","2015",83.7,
"OAVG","GGDEBT","TOT","PC_GDP","A","2016",83.68,
"OAVG","GGDEBT","TOT","PC_GDP","A","2017",81.14,
"OAVG","GGDEBT","TOT","PC_GDP","A","2018",79.36,
"OAVG","GGDEBT","TOT","PC_GDP","A","2019",79.85,
"OECD","GGDEBT","TOT","PC_GDP","A","2007",72.77,
"OECD","GGDEBT","TOT","PC_GDP","A","2008",79,
"OECD","GGDEBT","TOT","PC_GDP","A","2009",90.53,
"OECD","GGDEBT","TOT","PC_GDP","A","2010",96.3,
"OECD","GGDEBT","TOT","PC_GDP","A","2011",100.78,
"OECD","GGDEBT","TOT","PC_GDP","A","2012",106.8,
"OECD","GGDEBT","TOT","PC_GDP","A","2013",107.84,
"OECD","GGDEBT","TOT","PC_GDP","A","2014",111.03,
"OECD","GGDEBT","TOT","PC_GDP","A","2015",110.81,
"OECD","GGDEBT","TOT","PC_GDP","A","2016",111.2,
"OECD","GGDEBT","TOT","PC_GDP","A","2017",109,
"OECD","GGDEBT","TOT","PC_GDP","A","2018",108.17,
"OECD","GGDEBT","TOT","PC_GDP","A","2019",109.21,
